generation,member,mean_conc,ar_rate,nsga2_front,nsga2_crowding_distance,spea2_unconstrained_fitness,spea2_constrained_fitness,is_feasible,feasible_distance
13,gen=13_member=1213_pso,0.078637,6.39269,1,0.0130151,122.489,122.489,1,-999
13,gen=13_member=1214_pso,0.135677,6.08107,1,0.0423412,9.48858,9.48858,1,-999
13,gen=13_member=1215_pso,0.10149,6.26537,1,0.00530477,27.4841,27.4841,1,-999
13,gen=13_member=1216_pso,0.122102,6.15266,1,0.0146074,9.48821,9.48821,1,-999
13,gen=13_member=1217_pso,0.142521,6.05127,2,0.0198319,9.48794,9.48794,1,-999
13,gen=13_member=1218_pso,0.0559645,6.56572,1,0.0259721,76.4845,76.4845,1,-999
13,gen=13_member=1220_pso,0.152795,6.00671,1,0.0443825,5.48863,5.48863,1,-999
13,gen=13_member=1221_pso,0.00607658,7.20475,1,0.00657189,20.4866,20.4866,1,-999
13,gen=13_member=1222_pso,0.0676573,6.47353,1,0.0215106,128.486,128.486,1,-999
13,gen=13_member=1223_pso,0.0792398,6.38311,1,0.00776592,122.49,122.49,1,-999
13,gen=13_member=1224_pso,0.076614,6.40293,1,0.015159,122.486,122.486,1,-999
13,gen=13_member=1225_pso,0.123873,6.13755,1,0.0293148,15.4882,15.4882,1,-999
13,gen=13_member=1226_pso,0.114336,6.36655,4,0.348664,0.485181,0.485181,1,-999
13,gen=13_member=1230_pso,0.142681,6.05214,3,0.0651889,6.48776,6.48776,1,-999
13,gen=13_member=1231_pso,0.0448758,6.67305,1,0.0330191,34.4744,34.4744,1,-999
13,gen=13_member=1232_pso,0.0601939,6.53405,1,0.0262003,76.4895,76.4895,1,-999
13,gen=13_member=1233_pso,0.0674446,6.68197,3,0.230476,21.4735,21.4735,1,-999
13,gen=13_member=1234_pso,0.142563,6.049,1,0.0220941,9.48845,9.48845,1,-999
13,gen=13_member=1235_pso,0.120995,6.1531,1,0.0155776,19.4884,19.4884,1,-999
13,gen=13_member=1237_pso,0.121193,6.25863,3,0.103903,0.485671,0.485671,1,-999
13,gen=13_member=1238_pso,0.00879478,7.09517,1,0.0517028,73.4771,73.4771,1,-999
13,gen=13_member=1239_pso,0.0278461,6.87231,1,0.00718928,5.463,5.463,1,-999
13,gen=13_member=1240_pso,0.00534263,7.23657,2,0.00929881,22.487,22.487,1,-999
13,gen=13_member=1241_pso,0.00533336,7.23175,1,0.00676581,23.4873,23.4873,1,-999
13,gen=13_member=1242_pso,0.00113615,7.57985,1,0.00181852,38.462,38.462,1,-999
13,gen=13_member=1244_pso,0.164038,5.95075,1,0.0512013,31.4859,31.4859,1,-999
13,gen=13_member=1246_pso,0.0309368,6.83152,1,0.0610116,0.470472,0.470472,1,-999
13,gen=13_member=1248_pso,0.025479,6.90281,1,0.0085543,3.4587,3.4587,1,-999
13,gen=13_member=1251_pso,0.171993,5.92055,1,0.0315909,28.48,28.48,1,-999
13,gen=13_member=1252_pso,0.000104167,8,4,1e+30,18.4421,18.4421,1,-999
13,gen=13_member=1254_pso,0.0862065,6.36883,2,0.083587,90.4879,90.4879,1,-999
13,gen=13_member=1255_pso,0.00377822,7.30179,1,0.00326882,16.4769,16.4769,1,-999
13,gen=13_member=1256_pso,0.00265034,7.41072,1,0.00301609,22.4648,22.4648,1,-999
13,gen=13_member=1257_pso,0.0754687,6.41722,1,0.00938319,139.486,139.486,1,-999
13,gen=13_member=1260_pso,0.0883307,6.34798,1,0.0296684,105.484,105.484,1,-999
13,gen=13_member=1261_pso,0.00219711,7.45579,1,0.00686512,22.4605,22.4605,1,-999
13,gen=13_member=1262_pso,0.100974,6.26874,1,0.0119555,27.4842,27.4842,1,-999
13,gen=13_member=1265_pso,0.0550761,6.57426,1,0.0356639,34.4835,34.4835,1,-999
13,gen=13_member=1266_pso,0.0758626,6.70871,4,0.49714,0.467949,0.467949,1,-999
13,gen=13_member=1268_pso,0.00193258,7.73825,2,0.000343284,0.457909,0.457909,1,-999
13,gen=13_member=1269_pso,0.00715787,7.15657,2,0.0678764,47.4861,47.4861,1,-999
13,gen=13_member=1272_pso,0.00864132,7.09923,1,0.0012344,73.477,73.477,1,-999
13,gen=13_member=1273_pso,0.14666,6.03037,1,0.0328977,9.48769,9.48769,1,-999
13,gen=13_member=1274_pso,0.0682566,6.46526,1,0.0311877,143.487,143.487,1,-999
13,gen=13_member=1277_pso,0.0815977,6.57372,3,0.0602409,0.484022,0.484022,1,-999
13,gen=13_member=1278_pso,0.105853,6.26025,3,0.0636944,15.4855,15.4855,1,-999
13,gen=13_member=1279_pso,0.00520504,7.49013,3,0.0227049,0.456965,0.456965,1,-999
13,gen=13_member=1280_pso,0.000723497,7.67458,1,0.00201888,32.4717,32.4717,1,-999
13,gen=13_member=1281_pso,9.70908e-05,8,1,1e+30,24.4421,24.4421,1,-999
13,gen=13_member=1282_pso,0.0640186,6.50209,1,0.0255218,110.489,110.489,1,-999
13,gen=13_member=1283_pso,0.000500919,7.7444,1,0.0017057,22.4566,22.4566,1,-999
13,gen=13_member=1284_pso,0.127877,6.11871,1,0.0284409,14.4882,14.4882,1,-999
13,gen=13_member=1285_pso,0.000387444,7.79106,1,0.0020497,16.4527,16.4527,1,-999
13,gen=13_member=1286_pso,0.0821867,6.57103,3,0.0339724,0.484584,0.484584,1,-999
13,gen=13_member=1287_pso,0.00052278,8,7,-999,0.442135,0.442135,1,-999
13,gen=13_member=1288_pso,0.0220361,7.04872,2,0.0811463,26.4679,26.4679,1,-999
13,gen=13_member=1289_pso,0.000109539,8,5,-999,14.4421,14.4421,1,-999
13,gen=13_member=1290_pso,0.000487889,8,6,-999,8.44213,8.44213,1,-999
13,gen=13_member=1292_pso,0.00855159,7.10894,1,0.00768418,73.4792,73.4792,1,-999
13,gen=13_member=1293_pso,0.0807083,6.37951,1,0.0272245,118.489,118.489,1,-999
13,gen=13_member=1294_pso,0.00093951,7.62245,1,0.00120534,38.4653,38.4653,1,-999
13,gen=13_member=1297_pso,0.00365168,7.31823,1,0.00439249,16.4779,16.4779,1,-999
13,gen=13_member=1298_pso,0.0791782,6.3856,1,0.00305933,122.49,122.49,1,-999
13,gen=13_member=1299_pso,0.131895,6.10411,1,0.0201688,9.48776,9.48776,1,-999
13,gen=12_member=1113_pso,0.197115,5.8138,1,1e+30,44.4756,44.4756,1,-999
13,gen=12_member=1199_pso,0.176819,5.899,1,0.12421,31.479,31.479,1,-999
13,gen=11_member=1021_pso,0.157789,5.98113,1,0.0570649,31.4862,31.4862,1,-999
13,gen=12_member=1123_pso,0.0480505,6.63995,1,0.0517733,35.4815,35.4815,1,-999
13,gen=12_member=1191_pso,0.149045,6.02191,1,0.0311401,8.48979,8.48979,1,-999
13,gen=12_member=1114_pso,0.0410397,6.71305,1,0.0538443,1.46708,1.46708,1,-999
13,gen=10_member=964_pso,0.0601037,6.57337,2,0.0550124,55.4834,55.4834,1,-999
13,gen=12_member=1126_pso,0.0738018,6.42321,1,0.036606,139.486,139.486,1,-999
13,gen=12_member=1107_pso,0.169485,5.93517,1,0.0138002,31.4823,31.4823,1,-999
13,gen=12_member=1158_pso,0.0284182,6.85595,1,0.00369304,5.46643,5.46643,1,-999
13,gen=12_member=1110_pso,0.062629,6.51049,1,0.0146801,96.4872,96.4872,1,-999
13,gen=12_member=1112_pso,0.0846035,6.36833,1,0.0386893,91.4879,91.4879,1,-999
13,gen=11_member=1095_pso,0.131703,6.11044,1,0.0122761,6.4876,6.4876,1,-999
13,gen=12_member=1174_pso,0.140237,6.06029,1,0.0336516,9.48875,9.48875,1,-999
13,gen=10_member=916_pso,0.127499,6.16691,2,0.0400458,0.48638,0.48638,1,-999
13,gen=11_member=1051_pso,0.119033,6.16873,1,0.0197801,14.4871,14.4871,1,-999
13,gen=12_member=1134_pso,0.0991341,6.2792,1,0.043369,28.4855,28.4855,1,-999
13,gen=12_member=1119_pso,0.0793647,6.41176,2,0.0679353,118.486,118.486,1,-999
13,gen=11_member=1014_pso,0.142307,6.05025,1,0.011808,10.4881,10.4881,1,-999
13,gen=12_member=1164_pso,0.0924292,6.31812,1,0.0440844,58.4856,58.4856,1,-999
13,gen=11_member=1073_pso,0.02519,6.904,1,0.0296163,10.4584,10.4584,1,-999
13,gen=5_member=481_pso,0.0134672,7.20248,3,0.0329778,0.486147,0.486147,1,-999
13,gen=12_member=1171_pso,0.0904487,6.33308,1,0.0208026,89.4842,89.4842,1,-999
13,gen=12_member=1147_pso,0.0188277,6.9996,1,0.0550672,35.4692,35.4692,1,-999
13,gen=11_member=1031_pso,0.00583262,7.22864,1,0.00377232,20.4865,20.4865,1,-999
13,gen=12_member=1118_pso,0.10788,6.22525,1,0.0394094,25.4892,25.4892,1,-999
13,gen=11_member=1043_pso,0.170596,5.92614,1,0.0127278,28.4809,28.4809,1,-999
13,gen=12_member=1104_pso,0.0415451,6.70644,1,0.0194707,22.4676,22.4676,1,-999
13,gen=11_member=1001_pso,0.102063,6.26102,2,0.0237149,27.4851,27.4851,1,-999
13,gen=11_member=1082_pso,0.113345,6.20015,1,0.0319863,31.4857,31.4857,1,-999
13,gen=11_member=1012_pso,0.105581,6.23902,1,0.0297481,41.4894,41.4894,1,-999
13,gen=12_member=1133_pso,0.0756505,6.41383,1,0.0058135,139.485,139.485,1,-999
13,gen=12_member=1151_pso,0.117098,6.18554,1,0.024622,14.4867,14.4867,1,-999
13,gen=12_member=1115_pso,0.129476,6.11093,1,0.0194204,14.4874,14.4874,1,-999
13,gen=12_member=1148_pso,0.114182,6.19188,1,0.0190504,31.4866,31.4866,1,-999
13,gen=9_member=805_pso,0.0137308,7.19574,3,0.0152713,0.484627,0.484627,1,-999
13,gen=5_member=440_pso,0.0172044,7.18621,3,0.0148674,0.4864,0.4864,1,-999
13,gen=12_member=1140_pso,0.00279134,7.39101,1,0.00508247,22.4655,22.4655,1,-999
13,gen=12_member=1109_pso,0.0268754,6.87678,1,0.0120147,8.46203,8.46203,1,-999
13,gen=12_member=1127_pso,0.0611264,6.52377,1,0.01236,78.4878,78.4878,1,-999
13,gen=12_member=1176_pso,0.000898674,7.6362,1,0.00109641,32.466,32.466,1,-999
13,gen=12_member=1102_pso,0.00430075,7.29182,1,0.00366165,10.4785,10.4785,1,-999
13,gen=4_member=311_pso,0.0173692,7.18439,3,0.0222297,7.48683,7.48683,1,-999
13,gen=12_member=1155_pso,0.0282918,6.85847,1,0.00290397,5.46599,5.46599,1,-999
13,gen=11_member=1049_pso,0.00449963,7.27439,1,0.0052412,11.4825,11.4825,1,-999
13,gen=12_member=1154_pso,0.00566045,7.24274,3,0.0337615,20.4859,20.4859,1,-999
13,gen=12_member=1137_pso,0.000584134,7.98587,2,0.00609097,0.444914,0.444914,1,-999
13,gen=11_member=1005_pso,0.196464,5.85876,1,0,17.4826,17.4826,1,-999
13,gen=10_member=987_pso,0.246036,5.81771,2,1e+30,0.474157,0.474157,1,-999
13,gen=10_member=939_pso,9.76148e-05,8,2,1e+30,23.4421,23.4421,1,-999
13,gen=10_member=995_pso,0.199351,5.84167,2,0.268237,17.48,17.48,1,-999
13,gen=8_member=788_pso,0.242803,5.82685,2,0.177955,0.474662,0.474662,1,-999
13,gen=12_member=1149_pso,0.176865,5.90196,3,0,28.4784,28.4784,1,-999
13,gen=12_member=1139_pso,0.0694986,6.51177,2,0.0627819,61.488,61.488,1,-999
13,gen=12_member=1132_pso,0.12997,6.12945,2,0.0586243,12.4896,12.4896,1,-999
13,gen=11_member=1046_pso,0.0899114,6.5113,3,0.0351,0.487596,0.487596,1,-999
13,gen=12_member=1145_pso,0.157836,5.98196,2,0.0960816,30.4861,30.4861,1,-999
13,gen=10_member=992_pso,0.0436759,6.71103,2,0.0315695,0.467028,0.467028,1,-999
13,gen=11_member=1008_pso,0.170425,5.9576,2,0.0772453,28.4857,28.4857,1,-999
13,gen=12_member=1106_pso,0.0490115,6.64208,2,0.0667962,34.4811,34.4811,1,-999
13,gen=11_member=1002_pso,0.0292106,6.88352,2,0.0574635,0.461818,0.461818,1,-999
13,gen=11_member=1078_pso,0.149708,6.03735,3,0.0713973,5.48736,5.48736,1,-999
13,gen=11_member=1026_pso,0.120121,6.20229,2,0.0511432,10.4863,10.4863,1,-999
13,gen=11_member=1013_pso,0.105754,6.25185,2,0.0522825,28.4873,28.4873,1,-999
13,gen=11_member=1010_pso,0.0625412,6.54209,2,0.0155347,74.4899,74.4899,1,-999
13,gen=12_member=1192_pso,0.114921,6.22174,2,0.0584163,10.488,10.488,1,-999
13,gen=12_member=1101_pso,0.141917,6.10628,2,0.0510311,0.487501,0.487501,1,-999
13,gen=10_member=998_pso,0.0189398,7.18609,4,0.336555,0.486478,0.486478,1,-999
13,gen=12_member=1194_pso,0.0112813,7.25943,4,0.0419888,0.485605,0.485605,1,-999
13,gen=12_member=1159_pso,0.142767,6.08875,4,0.226424,0.487532,0.487532,1,-999
13,gen=11_member=1007_pso,0.099922,6.28183,2,0.0644725,27.485,27.485,1,-999
13,gen=12_member=1183_pso,0.0639242,6.52827,2,0.0282894,74.4886,74.4886,1,-999
13,gen=11_member=1072_pso,0.00487093,7.28407,2,0.00538974,10.4803,10.4803,1,-999
13,gen=12_member=1189_pso,0.0944299,6.48639,3,0.0273675,0.484453,0.484453,1,-999
13,gen=9_member=837_pso,0.0108826,7.26894,4,0.058248,0.48391,0.48391,1,-999
13,gen=10_member=972_pso,0.0986015,6.47227,3,0.0456692,0.484614,0.484614,1,-999
13,gen=8_member=700_pso,0.0226444,7.15495,3,0.0260229,0.48604,0.48604,1,-999
13,gen=11_member=1052_pso,0.0271149,6.91006,2,0.0291722,0.457454,0.457454,1,-999
13,gen=9_member=808_pso,0.0919041,6.49768,3,0.0149292,0.487034,0.487034,1,-999
13,gen=10_member=919_pso,0.0251954,7.12444,3,0.174207,0.481744,0.481744,1,-999
13,gen=8_member=714_pso,0.0237375,7.13309,3,0.00885922,0.483058,0.483058,1,-999
13,gen=11_member=1093_pso,0.0907764,6.50991,3,0.00814287,0.487802,0.487802,1,-999
13,gen=12_member=1152_pso,0.00310602,7.62371,2,0.00741335,0.465568,0.465568,1,-999
13,gen=12_member=1156_pso,0.00401709,7.47269,2,0.00717625,10.4585,10.4585,1,-999
13,gen=11_member=1061_pso,0.00159562,7.77161,2,0.00436764,0.451618,0.451618,1,-999
13,gen=6_member=597_pso,0.0248125,7.13081,3,0.00595733,0.482495,0.482495,1,-999
13,gen=9_member=898_pso,0.00219386,7.70018,2,0.00443887,0.466033,0.466033,1,-999
13,gen=12_member=1187_pso,0.0019299,7.74139,2,0.0011152,0.457252,0.457252,1,-999
13,gen=11_member=1056_pso,0.0016583,7.77011,2,0.00135921,0.451324,0.451324,1,-999
13,gen=8_member=785_pso,0.00201433,7.72465,2,0.0010624,0.460779,0.460779,1,-999
13,gen=10_member=921_pso,0.243117,5.81842,2,0,7.4747,7.4747,1,-999
13,gen=10_member=913_pso,0.244825,5.82062,3,1e+30,0.474836,0.474836,1,-999
13,gen=11_member=1044_pso,0.000104087,8,3,1e+30,21.4421,21.4421,1,-999
13,gen=12_member=1172_pso,0.191993,6.00138,4,1e+30,0.483648,0.483648,1,-999
13,gen=12_member=1111_pso,0.160153,6.00508,3,0.110975,0.487938,0.487938,1,-999
13,gen=9_member=881_pso,0.13128,6.15383,3,0.0513286,0.48811,0.48811,1,-999
13,gen=12_member=1166_pso,0.105606,6.37121,3,0.029632,0.486689,0.486689,1,-999
13,gen=10_member=929_pso,0.133755,6.14474,3,0.0465854,0.489221,0.489221,1,-999
13,gen=12_member=1195_pso,0.157784,6.03986,4,0,0.487532,0.487532,1,-999
